id,name,code,implementation,active,prefix,number_next,number_increment,padding,company_id/id
ir_sequence_testing_sequence_scrap,Testing Sequence scrap,stock.scrap,standard,1,SP/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_testing_sequence_stock_after_manufacturi,Testing Sequence stock after manufacturing,,standard,1,Testi/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_testing_sequence_subcontracting,Testing Sequence subcontracting,,standard,1,Testi/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_unbuild,Unbuild,mrp.unbuild,standard,1,UB/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_unbuild_235,Unbuild,mrp.unbuild,standard,1,UB/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_vendor_bill_check_number_sequence,Vendor Bill : Check Number Sequence,,no_gap,1,,1,1,5,base.main_company
ir_sequence_vendor_bills_proj_advance_copy_check_num,Vendor Bills (Proj-Advance) (copy) : Check Number Sequence,,no_gap,1,,1,1,5,base.main_company
ir_sequence_vendor_bills_proj_advance_check_number_s,Vendor Bills (Proj-Advance): Check Number Sequence,,no_gap,1,,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_vendor_bills_proj_subcontracts_check_num,Vendor Bills (Proj-Subcontracts): Check Number Sequence,,no_gap,1,,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_vendor_bills_copy_check_number_sequence,Vendor Bills (copy) : Check Number Sequence,,no_gap,1,,1,1,5,base.main_company
ir_sequence_vendor_bills_copy_check_number_sequence_809,Vendor Bills (copy) : Check Number Sequence,,no_gap,1,,1,1,5,base.main_company
ir_sequence_vendor_bills_check_number_sequence,Vendor Bills : Check Number Sequence,,no_gap,1,,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_vendor_despatch_check_number_sequence,Vendor Despatch : Check Number Sequence,,no_gap,1,,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_vendor_payment_boc_check_number_sequence,Vendor Payment - BOC: Check Number Sequence,,no_gap,1,,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_vendor_payment_commercial_check_number_s,Vendor Payment - Commercial: Check Number Sequence,,no_gap,1,,1002,1,6,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_webxpay_journal_check_number_sequence,WebXPay Journal : Check Number Sequence,,no_gap,1,,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_sequence_aaaa,jinasena Pvt Ltd Sequence AAAA,,standard,1,WH/AAAA/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_sequence_aaaa_275,jinasena Pvt Ltd Sequence AAAA,,standard,1,WH/AAAA/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_sequence_in,jinasena Pvt Ltd Sequence IN,,standard,1,WH/IN/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_sequence_out,jinasena Pvt Ltd Sequence OUT,,standard,1,WH/OUT/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_sequence_resupply_subco,jinasena Pvt Ltd Sequence Resupply Subcontractor,,standard,1,WH/RES/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_sequence_resupply_subco_352,jinasena Pvt Ltd Sequence Resupply Subcontractor,,standard,1,WH/RES/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_sequence_aaa,jinasena Pvt Ltd Sequence aaa,,standard,1,WH/aaa/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_sequence_repair,jinasena Pvt Ltd Sequence repair,,standard,1,WH/RO/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_sequence_return,jinasena Pvt Ltd Sequence return,,standard,1,WH/RET/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_sequence_subcontracting,jinasena Pvt Ltd Sequence subcontracting,,standard,1,WH/SBC/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_sequence_subcontracting_351,jinasena Pvt Ltd Sequence subcontracting,,standard,1,WH/SBC/,1,1,5,base.main_company
ir_sequence_ttt_picking_pos,ttt Picking POS,,standard,1,TT/POS/,1,1,5,base.main_company
ir_sequence_ttt_sequence_resupply_subcontractor,ttt Sequence Resupply Subcontractor,,standard,1,TT/RES/,1,1,5,base.main_company
ir_sequence_ttt_sequence_resupply_subcontractor_544,ttt Sequence Resupply Subcontractor,,standard,1,TT/RES/,1,1,5,base.main_company
ir_sequence_ttt_sequence_in,ttt Sequence in,,standard,1,TT/IN/,1,1,5,base.main_company
ir_sequence_ttt_sequence_internal,ttt Sequence internal,,standard,1,TT/INT/,1,1,5,base.main_company
ir_sequence_ttt_sequence_out,ttt Sequence out,,standard,1,TT/OUT/,1,1,5,base.main_company
ir_sequence_ttt_sequence_packing,ttt Sequence packing,,standard,1,TT/PACK/,1,1,5,base.main_company
ir_sequence_ttt_sequence_picking,ttt Sequence picking,,standard,1,TT/PICK/,1,1,5,base.main_company
ir_sequence_ttt_sequence_picking_before_manufacturin,ttt Sequence picking before manufacturing,,standard,1,TT/PC/,1,1,5,base.main_company
ir_sequence_ttt_sequence_picking_before_manufacturin_289,ttt Sequence picking before manufacturing,,standard,1,TT/PC/,1,1,5,base.main_company
ir_sequence_ttt_sequence_production,ttt Sequence production,,standard,1,TT/MO/,1,1,5,base.main_company
ir_sequence_ttt_sequence_return,ttt Sequence return,,standard,1,TT/RET/,1,1,5,base.main_company
